timestamp,consumption,temperature,day_of_week,hour_of_day
2022-01-02 21:00:00,786.5942229232196,10.252393958256015,6,21
2022-01-02 22:00:00,853.936122904021,15.995456171560583,6,22
2022-01-02 23:00:00,1053.9484136013875,20.18860374137155,6,23
2022-01-03 00:00:00,1034.361828956846,22.780307089379594,0,0
2022-01-03 01:00:00,875.4597934842305,24.187921175580527,0,1
2022-01-03 02:00:00,1132.4083969394794,21.079820039545776,0,2
2022-01-03 03:00:00,1102.9131281956777,22.0196393419334,0,3
2022-01-03 04:00:00,1105.512880726292,20.79721529400596,0,4
2022-01-03 05:00:00,1254.3527941419004,23.808152374415158,0,5
2022-01-03 06:00:00,1303.0999522495952,21.9515510663763,0,6
2022-01-03 07:00:00,1286.3131771694334,20.723078215546586,0,7
2022-01-03 08:00:00,1089.2833284346239,19.059712823113863,0,8
2022-01-03 09:00:00,1110.5001186521883,20.81518064091892,0,9
2022-01-03 10:00:00,1133.1263431403563,22.83884689653679,0,10
2022-01-03 11:00:00,1149.31832173274,21.760433219505906,0,11
2022-01-03 12:00:00,952.0825762154715,22.33435442177157,0,12
2022-01-03 13:00:00,929.6702933131144,27.15099747049881,0,13
2022-01-03 14:00:00,789.3665025993974,21.77037338615474,0,14
2022-01-03 15:00:00,738.9579813546234,17.206726550029863,0,15
2022-01-03 16:00:00,908.0475014825322,24.876918229948963,0,16
2022-01-03 17:00:00,942.4388375992687,13.63505752313844,0,17
2022-01-03 18:00:00,792.7989878419667,15.066146979527883,0,18
2022-01-03 19:00:00,907.1681245313888,22.1596146351164,0,19
2022-01-03 20:00:00,862.9585217478757,23.069525831605322,0,20
2022-01-03 21:00:00,794.0666683021778,14.269450305487773,0,21
2022-01-03 22:00:00,936.1395605508415,18.58778269390272,0,22
2022-01-03 23:00:00,1102.039847626093,17.47861435537487,0,23
2022-01-04 00:00:00,996.4173960890047,18.082815057824554,1,0
2022-01-04 01:00:00,1208.2281746019044,25.241348443794166,1,1
2022-01-04 02:00:00,838.0254895910253,24.06304950111511,1,2
2022-01-04 03:00:00,1223.6116066748318,20.442073632127343,1,3
2022-01-04 04:00:00,1181.9097875807047,17.815036967221154,1,4
2022-01-04 05:00:00,1163.284430211227,13.803760042793293,1,5
2022-01-04 06:00:00,1209.1760776535502,27.660094594915776,1,6
2022-01-04 07:00:00,994.4282737977244,23.52690062187218,1,7
2022-01-04 08:00:00,1151.2378919731364,17.040146528168812,1,8
2022-01-04 09:00:00,1177.1326133884843,24.178650169707247,1,9
2022-01-04 10:00:00,1247.7894044741522,20.236694913035432,1,10
2022-01-04 11:00:00,999.9367871931391,19.15942552351641,1,11
2022-01-04 12:00:00,919.1506397106815,22.778190415105943,1,12
2022-01-04 13:00:00,898.0604866210421,16.90180094015096,1,13
2022-01-04 14:00:00,991.5402117702076,18.897668694764306,1,14
2022-01-04 15:00:00,891.4537547286594,21.230915398773405,1,15
2022-01-04 16:00:00,773.8188988664085,18.133512577988068,1,16
2022-01-04 17:00:00,858.1415780535219,23.983352733885106,1,17
2022-01-04 18:00:00,809.707754934804,29.990417012884464,1,18
2022-01-04 19:00:00,903.6793337954751,16.880751311533036,1,19
2022-01-04 20:00:00,756.5896098553767,12.333772637571792,1,20
2022-01-04 21:00:00,825.8124291029135,10.657855086999586,1,21
2022-01-04 22:00:00,860.7891846867841,19.921371679278582,1,22
2022-01-04 23:00:00,801.8846961662842,17.365045551897197,1,23
2022-01-05 00:00:00,1029.6120277064574,21.7273267733586,2,0
2022-01-05 01:00:00,1077.8693362384925,21.358168039687918,2,1
2022-01-05 02:00:00,1100.511345664246,12.686250500379094,2,2
2022-01-05 03:00:00,1117.962642899795,11.635070278611673,2,3
2022-01-05 04:00:00,1031.6680065518465,22.196309955314465,2,4
2022-01-05 05:00:00,1151.1206329812778,21.400941886064608,2,5
2022-01-05 06:00:00,1165.728548347323,18.60186130714802,2,6
2022-01-05 07:00:00,1112.9574383356517,12.452386583790094,2,7
2022-01-05 08:00:00,1157.0765095902868,23.102213654022258,2,8
2022-01-05 09:00:00,1181.826441918763,27.111907514657716,2,9
2022-01-05 10:00:00,1288.618590121053,22.14947404888866,2,10
2022-01-05 11:00:00,1069.2215903036886,16.529344064460687,2,11
2022-01-05 12:00:00,1025.7550390722768,20.99662562019039,2,12
2022-01-05 13:00:00,940.7915994028797,13.950445264592442,2,13
2022-01-05 14:00:00,708.1228784700955,26.077969713579847,2,14
2022-01-05 15:00:00,855.9272562177688,21.20453788667874,2,15
2022-01-05 16:00:00,832.8179402372152,11.961681315751772,2,16
2022-01-05 17:00:00,1053.139045990715,19.30624331994991,2,17
2022-01-05 18:00:00,780.7639035218878,23.133271504475378,2,18
2022-01-05 19:00:00,836.9695689755478,19.158674259370233,2,19
2022-01-05 20:00:00,823.323742272588,19.451581744120748,2,20
2022-01-05 21:00:00,741.7108400007371,14.716196875611828,2,21
2022-01-05 22:00:00,1014.282281451502,23.6780599745587,2,22
2022-01-05 23:00:00,1023.4294942481727,17.610155732455723,2,23
2022-01-06 00:00:00,1079.1031947043039,10.077421102349302,3,0
2022-01-06 01:00:00,960.8250635410302,19.010506946591157,3,1
2022-01-06 02:00:00,1240.2794310936097,25.779687744432927,3,2
2022-01-06 03:00:00,1001.236249958081,18.946436850612827,3,3
2022-01-06 04:00:00,1231.8907901369146,29.57815347297916,3,4
2022-01-06 05:00:00,1412.2307278388116,23.040212296895195,3,5
2022-01-06 06:00:00,1100.9463674869312,22.59630691171224,3,6
2022-01-06 07:00:00,1136.5553922975362,20.267667852571847,3,7
2022-01-06 08:00:00,1183.1702172656521,20.575370757204777,3,8
2022-01-06 09:00:00,1091.07379082569,19.60682576263731,3,9
2022-01-06 10:00:00,944.933656893387,19.41973864469872,3,10
2022-01-06 11:00:00,1058.6201065011066,23.592562603317436,3,11
2022-01-06 12:00:00,893.769628627389,16.266211349219166,3,12
2022-01-06 13:00:00,995.5954340430147,15.573038573387356,3,13
2022-01-06 14:00:00,808.05757657662,15.343672191441424,3,14
2022-01-06 15:00:00,1013.5720842644445,31.195059419313644,3,15
2022-01-06 16:00:00,748.4695900094885,23.625639927017378,3,16
2022-01-06 17:00:00,774.6086831216187,22.503524663756263,3,17
2022-01-06 18:00:00,881.351721736967,15.700628035861557,3,18
2022-01-06 19:00:00,683.7284030987907,24.112050114286077,3,19
2022-01-06 20:00:00,849.5409127035251,20.41961859016673,3,20
2022-01-06 21:00:00,989.2929191909325,22.080456223880237,3,21
2022-01-06 22:00:00,739.2516765438777,16.133645615287207,3,22
2022-01-06 23:00:00,966.6995768327257,21.825226635000742,3,23
2022-01-07 00:00:00,1025.988279424842,18.91184928344193,4,0
2022-01-07 01:00:00,1129.9460961982352,17.210095285468036,4,1
2022-01-07 02:00:00,976.3049289121909,24.71581631171278,4,2
2022-01-07 03:00:00,1009.3756949288824,13.363878614327083,4,3
2022-01-07 04:00:00,1225.3992373185772,23.883431461421754,4,4
2022-01-07 05:00:00,1222.8836325811324,24.48911274539386,4,5
2022-01-07 06:00:00,1225.0492850345877,16.67559508888543,4,6
2022-01-07 07:00:00,1227.8299862075114,16.979301997558103,4,7
2022-01-07 08:00:00,1105.202608599039,19.972946177364776,4,8
2022-01-07 09:00:00,1164.6467259534102,22.50538535671352,4,9
2022-01-07 10:00:00,1129.3072473298685,20.33805850259826,4,10
2022-01-07 11:00:00,980.3286672178674,23.277274352789416,4,11
2022-01-07 12:00:00,1186.5774511144766,29.93148833390394,4,12
2022-01-07 13:00:00,995.6194830706753,18.585133670414518,4,13
2022-01-07 14:00:00,780.8696502797354,12.554944529484557,4,14
2022-01-07 15:00:00,924.2340046260736,25.26758858321944,4,15
2022-01-07 16:00:00,729.3267522203801,29.56166924732809,4,16
2022-01-07 17:00:00,885.5232951164318,23.116063293464205,4,17
2022-01-07 18:00:00,915.8595579007404,15.720602619186664,4,18
2022-01-07 19:00:00,724.7466029070151,20.54700810108843,4,19
2022-01-07 20:00:00,923.1325321675437,15.58097581741374,4,20
2022-01-07 21:00:00,899.8567364563394,24.394993425727478,4,21
2022-01-07 22:00:00,982.2060159994494,14.431386052430426,4,22
2022-01-07 23:00:00,1137.9154892448914,19.694315630696437,4,23
2022-01-08 00:00:00,975.4611883997126,16.180391317523995,5,0
2022-01-08 01:00:00,976.3901925847551,21.843324140402274,5,1
2022-01-08 02:00:00,1011.0485570374478,19.38461197268737,5,2
2022-01-08 03:00:00,1059.840327740765,22.107249892528152,5,3
2022-01-08 04:00:00,1165.4949098154768,21.34231053959887,5,4
2022-01-08 05:00:00,1227.300362739478,16.304380381564112,5,5
2022-01-08 06:00:00,1227.669079933002,24.379177956513,5,6
2022-01-08 07:00:00,1275.9034901614164,21.00808085793968,5,7
2022-01-08 08:00:00,1174.5052699446787,16.316379912056117,5,8
2022-01-08 09:00:00,1286.7747639530405,32.470772918927125,5,9
2022-01-08 10:00:00,1073.5343166762045,23.65540550661804,5,10
2022-01-08 11:00:00,1323.780725679466,20.514065786131706,5,11
2022-01-08 12:00:00,1062.5667347765002,28.363504408034927,5,12
2022-01-08 13:00:00,862.5204353378684,30.503672380498706,5,13
2022-01-08 14:00:00,792.9107501938893,20.574959115019272,5,14
2022-01-08 15:00:00,906.8258852870091,23.045804882109916,5,15
2022-01-08 16:00:00,804.4486407105278,16.375913909934752,5,16
2022-01-08 17:00:00,878.2148841513958,20.587074119130598,5,17
2022-01-08 18:00:00,847.3237624573545,20.33483429654261,5,18
2022-01-08 19:00:00,799.5319434764994,22.26139074151424,5,19
2022-01-08 20:00:00,742.1155474362718,23.008165786690707,5,20
2022-01-08 21:00:00,707.0939212941041,24.150612766124617,5,21
2022-01-08 22:00:00,855.3485047932983,22.54679023668542,5,22
2022-01-08 23:00:00,1033.8760704118424,15.311969556307783,5,23
2022-01-09 00:00:00,1021.40937441302,16.680452192427225,6,0
2022-01-09 01:00:00,927.1899311493054,18.647853949249125,6,1
2022-01-09 02:00:00,1117.318092585117,19.975792702487105,6,2
2022-01-09 03:00:00,1179.9530942101926,26.647970016445964,6,3
2022-01-09 04:00:00,1084.819337136774,15.586505814595206,6,4
2022-01-09 05:00:00,1208.557675852366,19.62122697191909,6,5
2022-01-09 06:00:00,1205.8208718445999,26.18045044324068,6,6
2022-01-09 07:00:00,1078.8881354747514,19.92311559091719,6,7
2022-01-09 08:00:00,1208.9838167917158,23.731680492023496,6,8
2022-01-09 09:00:00,1197.4998088741334,20.738990572105998,6,9
2022-01-09 10:00:00,1208.305124317528,22.727714878180365,6,10
2022-01-09 11:00:00,1157.1440142239944,20.30853293454384,6,11
2022-01-09 12:00:00,862.233063204292,24.793319332840518,6,12
2022-01-09 13:00:00,854.4536869879844,13.73980549769541,6,13
2022-01-09 14:00:00,951.5035267208664,19.655622304584956,6,14
2022-01-09 15:00:00,909.9572388539125,22.96213978442057,6,15
2022-01-09 16:00:00,878.299687873717,24.154845934373,6,16
2022-01-09 17:00:00,1192.0879838076585,28.95822533682661,6,17
2022-01-09 18:00:00,857.0890510693167,19.545430649118643,6,18
2022-01-09 19:00:00,920.3713987602462,28.905053781165137,6,19
2022-01-09 20:00:00,922.1950955924324,18.21961605135382,6,20
2022-01-09 21:00:00,923.7177688932703,28.165056675896324,6,21
2022-01-09 22:00:00,868.4730755359645,25.6162489022682,6,22
2022-01-09 23:00:00,1024.133113028822,16.968708234653935,6,23
2022-01-10 00:00:00,922.7174785462423,23.07828439290192,0,0
2022-01-10 01:00:00,1028.0819483465016,21.293995308952653,0,1
2022-01-10 02:00:00,1051.4636452170885,24.685182937456844,0,2
2022-01-10 03:00:00,1149.608770175942,20.44798670823576,0,3
2022-01-10 04:00:00,1404.670937424239,20.03519739862157,0,4
2022-01-10 05:00:00,1006.4586459986386,28.42398450883548,0,5
2022-01-10 06:00:00,1268.6260190374514,21.09198937875298,0,6
2022-01-10 07:00:00,1031.9135781388486,25.72478691227589,0,7
2022-01-10 08:00:00,1126.011894177945,20.472998487014245,0,8
2022-01-10 09:00:00,1250.3164159340465,29.94015200628082,0,9
2022-01-10 10:00:00,1106.4280019095465,18.22224153472121,0,10
2022-01-10 11:00:00,943.9893312275749,18.55027516612388,0,11
2022-01-10 12:00:00,928.4696290740043,29.250656034964685,0,12
2022-01-10 13:00:00,1016.1959658729643,19.410414644357516,0,13
2022-01-10 14:00:00,826.9633368282856,29.64759375788705,0,14
2022-01-10 15:00:00,880.2245027208882,26.108499908413016,0,15
2022-01-10 16:00:00,831.3521032334937,20.883122412511522,0,16
2022-01-10 17:00:00,741.6547999816046,12.59697666797025,0,17
2022-01-10 18:00:00,1014.3944089325325,21.57392473366201,0,18
2022-01-10 19:00:00,870.2067369739874,22.185737890239885,0,19
2022-01-10 20:00:00,624.2806605773515,27.52074679359468,0,20
2022-01-10 21:00:00,877.2240752396324,29.633963646084425,0,21
2022-01-10 22:00:00,833.8213535231603,18.273860636650127,0,22
2022-01-10 23:00:00,1033.4795244591176,25.71177324583213,0,23
2022-01-11 00:00:00,920.747926156728,25.53994222188152,1,0
2022-01-11 01:00:00,1040.290164873814,27.08706108855607,1,1
2022-01-11 02:00:00,1150.4987278980457,24.220512387000895,1,2
2022-01-11 03:00:00,1227.996875654322,12.021638732829135,1,3
2022-01-11 04:00:00,1053.1754400513098,20.964078494175148,1,4
2022-01-11 05:00:00,1159.7350416737186,15.969715355632605,1,5
2022-01-11 06:00:00,1152.5054688839043,20.742286039623913,1,6
2022-01-11 07:00:00,1127.8522420004424,26.66239685584177,1,7
2022-01-11 08:00:00,1349.750504784998,23.29518971883362,1,8
2022-01-11 09:00:00,1181.9195273334067,27.51694882542879,1,9
2022-01-11 10:00:00,973.9116045664957,23.492322137057066,1,10
2022-01-11 11:00:00,1143.5500037259803,15.29897995762639,1,11
2022-01-11 12:00:00,1212.2156197012632,9.193430824391946,1,12
2022-01-11 13:00:00,1051.4827170346114,22.548764942111344,1,13
2022-01-11 14:00:00,748.063003404598,20.74214314995873,1,14
2022-01-11 15:00:00,810.1552364760656,16.93410020072053,1,15
2022-01-11 16:00:00,953.4860341617753,13.32274512957395,1,16
2022-01-11 17:00:00,736.0478881803082,18.159216851325493,1,17
2022-01-11 18:00:00,844.3819428146228,20.86752609225292,1,18
2022-01-11 19:00:00,884.2782400851196,25.17642228639883,1,19
2022-01-11 20:00:00,734.1018720853039,22.797237276772407,1,20
2022-01-11 21:00:00,852.6261081565094,29.90146585201106,1,21
2022-01-11 22:00:00,575.8732659930929,16.69015612565885,1,22
2022-01-11 23:00:00,845.7974268460661,26.28051669480959,1,23
2022-01-12 00:00:00,974.7431848606849,22.118760814076083,2,0
2022-01-12 01:00:00,926.9854908240189,25.362656614584488,2,1
2022-01-12 02:00:00,1263.2411303931624,19.71377960124828,2,2
2022-01-12 03:00:00,998.4072184412464,27.261797735015385,2,3
2022-01-12 04:00:00,1129.200632087189,23.38656062605429,2,4
2022-01-12 05:00:00,1206.2592229864224,18.52025189566188,2,5
2022-01-12 06:00:00,1344.1273289066116,21.86439567514236,2,6
2022-01-12 07:00:00,1049.5989501398699,20.73377453439431,2,7
2022-01-12 08:00:00,1289.5214559723836,24.38448259793335,2,8
2022-01-12 09:00:00,1142.4446623392687,16.04674311620921,2,9
2022-01-12 10:00:00,1001.849134895204,21.805903369893706,2,10
2022-01-12 11:00:00,1097.9741564468313,23.936232156543074,2,11
2022-01-12 12:00:00,1019.9059695573483,22.131845433900928,2,12
2022-01-12 13:00:00,888.2145032636159,28.70846711271699,2,13
2022-01-12 14:00:00,906.9802084990025,25.85090573854274,2,14
2022-01-12 15:00:00,820.0472840765158,21.95041784286128,2,15
2022-01-12 16:00:00,838.1466537682371,23.078296249776354,2,16
2022-01-12 17:00:00,873.0279021942913,23.480206429150293,2,17
2022-01-12 18:00:00,958.6016816145352,24.025403572140473,2,18
2022-01-12 19:00:00,683.0332848595012,12.887641419048077,2,19
2022-01-12 20:00:00,1040.0982567087394,20.515324727473335,2,20
2022-01-12 21:00:00,663.3698638104403,14.607784633572102,2,21
2022-01-12 22:00:00,884.8214904964407,28.42840743571259,2,22
2022-01-12 23:00:00,1007.067911627954,21.739776774320298,2,23
2022-01-13 00:00:00,1028.0991867735027,21.084340250288076,3,0
2022-01-13 01:00:00,989.4938570384431,26.542051228023276,3,1
2022-01-13 02:00:00,1079.1877749642724,24.176707065485747,3,2
2022-01-13 03:00:00,1092.1212627714253,16.42892795431723,3,3
2022-01-13 04:00:00,1114.2686050624654,21.724590095540748,3,4
2022-01-13 05:00:00,1278.145374959916,20.410297354387772,3,5
2022-01-13 06:00:00,1235.7015485965048,13.370482016600215,3,6
2022-01-13 07:00:00,1123.8942057317481,18.648778455715387,3,7
2022-01-13 08:00:00,1263.1650683002133,21.18947009364216,3,8
2022-01-13 09:00:00,1172.15130832497,21.539428044033066,3,9
2022-01-13 10:00:00,1181.2862118838964,14.710035493211361,3,10
2022-01-13 11:00:00,1114.7266932128668,27.88652934567243,3,11
2022-01-13 12:00:00,917.1004989077926,21.624693859940763,3,12
2022-01-13 13:00:00,892.2180869598,22.329981163184254,3,13
2022-01-13 14:00:00,974.729360512328,24.152429494980048,3,14
2022-01-13 15:00:00,919.6156703060374,18.215844451473814,3,15
2022-01-13 16:00:00,824.7047598466983,24.445008895075347,3,16
2022-01-13 17:00:00,818.5475730730645,20.334857994846118,3,17
2022-01-13 18:00:00,927.7664895788425,17.69430460072936,3,18
2022-01-13 19:00:00,747.6576958586036,25.051469729671947,3,19
2022-01-13 20:00:00,881.5046573601159,29.64960039213377,3,20
2022-01-13 21:00:00,838.3593785193,25.822375673483197,3,21
2022-01-13 22:00:00,878.2318796772782,26.820113208784996,3,22
2022-01-13 23:00:00,1058.113876178214,19.609067792800175,3,23
2022-01-14 00:00:00,1082.541634898801,14.231116484199372,4,0
2022-01-14 01:00:00,1133.1147726205677,29.676895903273714,4,1
2022-01-14 02:00:00,1230.5478807154316,32.505774757236324,4,2
2022-01-14 03:00:00,1143.5217404005857,29.954225047607007,4,3
2022-01-14 04:00:00,1241.4003778863837,20.56825119991745,4,4
2022-01-14 05:00:00,1162.1584895984683,16.480997761145183,4,5
2022-01-14 06:00:00,1232.4166352488442,16.932743365985047,4,6
2022-01-14 07:00:00,1180.1708598210457,13.849480254031647,4,7
2022-01-14 08:00:00,1182.9046772561594,21.738235070202066,4,8
2022-01-14 09:00:00,1200.9370587810015,30.310501852352825,4,9
2022-01-14 10:00:00,1018.1779316766543,21.580781628212513,4,10
2022-01-14 11:00:00,1261.0025365890504,23.807690837300868,4,11
2022-01-14 12:00:00,899.3982618500312,29.181041523827165,4,12
2022-01-14 13:00:00,826.817329700725,20.28955932506049,4,13
2022-01-14 14:00:00,1015.8110873500075,32.49467116131606,4,14
2022-01-14 15:00:00,937.7449131589834,32.2844627166903,4,15
2022-01-14 16:00:00,889.2069009483293,21.67540959168561,4,16
2022-01-14 17:00:00,869.6493856686146,19.450269371688332,4,17
2022-01-14 18:00:00,798.7753227153086,25.83110412765566,4,18
2022-01-14 19:00:00,717.0893975936029,20.614261180665405,4,19
2022-01-14 20:00:00,834.3753750624854,16.576080595527696,4,20
2022-01-14 21:00:00,790.8624726114792,28.772019522546856,4,21
2022-01-14 22:00:00,997.5119733417765,28.45503154826225,4,22
2022-01-14 23:00:00,933.5304528292797,23.15731976693194,4,23
2022-01-15 00:00:00,917.4502803207481,16.07240389141861,5,0
2022-01-15 01:00:00,1019.625224855203,16.246061088042325,5,1
2022-01-15 02:00:00,1141.2931454275624,22.936802238836115,5,2
2022-01-15 03:00:00,1085.0489009569112,19.908262841785213,5,3
2022-01-15 04:00:00,1090.983041200245,20.709114332549493,5,4
2022-01-15 05:00:00,1217.553886407004,27.531354505300715,5,5
2022-01-15 06:00:00,1224.4966571108723,26.094393808072148,5,6
2022-01-15 07:00:00,1142.4908477207007,29.326167865041707,5,7
2022-01-15 08:00:00,1126.101250195056,17.48929433431805,5,8
2022-01-15 09:00:00,1164.6263499730726,20.7334073398993,5,9
2022-01-15 10:00:00,955.191565850268,26.25122713266185,5,10
2022-01-15 11:00:00,911.0174315828475,24.703662568776785,5,11
2022-01-15 12:00:00,928.1555778747593,30.132123717747465,5,12
2022-01-15 13:00:00,926.8914758083123,24.579855004596737,5,13
2022-01-15 14:00:00,931.0907565598023,31.724665391465862,5,14
2022-01-15 15:00:00,1006.1142654576461,25.191155997435523,5,15
2022-01-15 16:00:00,912.560881563315,27.808850063090834,5,16
2022-01-15 17:00:00,790.8209817458436,20.887382642425603,5,17
2022-01-15 18:00:00,798.0983792097311,22.583336698268138,5,18
2022-01-15 19:00:00,706.5618982784049,27.073564628273786,5,19
2022-01-15 20:00:00,824.9436056438731,30.590674136426458,5,20
2022-01-15 21:00:00,829.7127798706755,26.178907404985576,5,21
2022-01-15 22:00:00,932.2718560338091,22.123801870745165,5,22
2022-01-15 23:00:00,865.5130966242625,29.433272643492884,5,23
2022-01-16 00:00:00,1051.9346514241179,11.593639669762466,6,0
2022-01-16 01:00:00,1205.0377003207586,15.449294585247957,6,1
2022-01-16 02:00:00,1089.1239851543128,25.97557103548715,6,2
2022-01-16 03:00:00,1181.5925284472037,22.64487320194948,6,3
2022-01-16 04:00:00,1242.2194799279985,25.608829855453116,6,4
2022-01-16 05:00:00,1153.0631180692303,22.91022806318492,6,5
2022-01-16 06:00:00,1222.4092481810417,25.449846443717362,6,6
2022-01-16 07:00:00,1194.444405335993,18.530030050320775,6,7
2022-01-16 08:00:00,1182.9726906117721,25.461399431626607,6,8
2022-01-16 09:00:00,1064.1203778517636,27.58796514599764,6,9
2022-01-16 10:00:00,1102.451017425896,28.725567682575722,6,10
2022-01-16 11:00:00,1101.5636381450495,32.69750694479,6,11
2022-01-16 12:00:00,1145.1143607795057,23.857147144792005,6,12
2022-01-16 13:00:00,1044.1632735880164,24.013128460796377,6,13
2022-01-16 14:00:00,1115.3182457511539,15.034627444959414,6,14
2022-01-16 15:00:00,781.843887473887,20.00034813583407,6,15
2022-01-16 16:00:00,914.0269829151803,21.698908780062364,6,16
2022-01-16 17:00:00,825.1490353160218,27.92282954936114,6,17
2022-01-16 18:00:00,1018.9802933217672,19.623137431173596,6,18
2022-01-16 19:00:00,725.985006206671,26.666753036211148,6,19
2022-01-16 20:00:00,742.8227350250351,22.68385285714334,6,20
2022-01-16 21:00:00,798.6393792182861,21.81302798597354,6,21
2022-01-16 22:00:00,687.6104275690182,23.950244138341162,6,22
2022-01-16 23:00:00,895.6606888114173,20.756896770525906,6,23
2022-01-17 00:00:00,924.0867338446294,20.574395334877728,0,0
2022-01-17 01:00:00,1066.8031876681257,14.202553590825827,0,1
2022-01-17 02:00:00,1134.1755975777157,21.493612224906137,0,2
2022-01-17 03:00:00,1329.0384401588992,20.340441266355132,0,3
2022-01-17 04:00:00,1268.2474645754914,20.167274376141425,0,4
2022-01-17 05:00:00,1135.494799691573,24.838440548311553,0,5
2022-01-17 06:00:00,1110.1585328651643,26.054129494927235,0,6
2022-01-17 07:00:00,1242.3770824084643,23.928835329391525,0,7
2022-01-17 08:00:00,1041.181760054824,27.751830409678114,0,8
2022-01-17 09:00:00,1324.5672328227447,25.6594543103336,0,9
2022-01-17 10:00:00,1217.944012072132,21.313252524860022,0,10
2022-01-17 11:00:00,1004.8462438100355,20.48113940343422,0,11
2022-01-17 12:00:00,828.6865470909124,24.366417935826394,0,12
2022-01-17 13:00:00,1083.6234283960382,25.678026779813333,0,13
2022-01-17 14:00:00,888.5460154747377,29.805295798556823,0,14
2022-01-17 15:00:00,982.3602749600371,28.77882107243811,0,15
2022-01-17 16:00:00,667.352153363675,20.12247094724258,0,16
2022-01-17 17:00:00,746.8773324468098,22.326683255345852,0,17
2022-01-17 18:00:00,800.5243699718183,26.198680897398887,0,18
2022-01-17 19:00:00,811.5128941186599,28.19045651701886,0,19
2022-01-17 20:00:00,781.7883720951876,27.552189257710708,0,20
2022-01-17 21:00:00,920.8636369974392,22.54482556750501,0,21
2022-01-17 22:00:00,793.2379570617405,16.60097281347061,0,22
2022-01-17 23:00:00,933.9982424773681,17.883274061278108,0,23
2022-01-18 00:00:00,1012.0295631711876,24.24799190040316,1,0
2022-01-18 01:00:00,1103.2076924263786,24.602819128101487,1,1
2022-01-18 02:00:00,1171.1614878088876,17.4051597783224,1,2
2022-01-18 03:00:00,1028.9571470535225,23.12826862326417,1,3
2022-01-18 04:00:00,1019.7936636833249,26.068404782277913,1,4
2022-01-18 05:00:00,1320.9528474476647,17.163010640231725,1,5
2022-01-18 06:00:00,1233.2314011979593,28.450989365355557,1,6
2022-01-18 07:00:00,1118.3365116021587,21.04520553678908,1,7
2022-01-18 08:00:00,1328.32027830914,29.227783256886745,1,8
2022-01-18 09:00:00,1152.988819666596,20.27931036717248,1,9
